ds,ID,yhat1,trend,season_yearly
2017-11-04,279_88,278.6713562011719,332.3096923828125,-53.63833999633789
2017-11-11,279_88,279.7147827148437,332.70770263671875,-52.99290084838867
2017-11-18,279_88,282.9526062011719,333.10565185546875,-50.153053283691406
2017-11-25,279_88,287.026123046875,333.503662109375,-46.47750473022461
2017-10-07,27_117,195.90023803710935,918.955322265625,-723.0551147460938
2017-10-14,27_117,272.96337890625,918.6278076171876,-645.6644287109375
2017-10-21,27_117,400.950439453125,918.3001098632812,-517.3497314453125
2017-10-28,27_117,610.3355102539062,917.9725952148438,-307.6370544433594
2017-11-04,27_117,918.26953125,917.6450805664062,0.6245273947715759
2017-11-11,27_117,1316.6971435546875,917.3174438476562,399.3797912597656
2017-11-18,27_117,1769.2611083984375,916.9898681640624,852.2711791992188
2017-11-25,27_117,2219.552734375,916.662353515625,1302.890380859375
2017-10-07,27_127,1088.694091796875,1580.0225830078125,-491.3285217285156
2017-10-14,27_127,1002.293212890625,1522.6947021484375,-520.4014892578125
2017-10-21,27_127,887.12109375,1465.3656005859375,-578.2445068359375
2017-10-28,27_127,774.6292724609375,1408.03759765625,-633.4083862304688
2017-11-04,27_127,704.7084350585938,1350.7086181640625,-646.0001831054688
2017-11-11,27_127,706.177734375,1293.379638671875,-587.201904296875
2017-11-18,27_127,783.0299072265625,1236.0516357421875,-453.0217590332031
2017-11-25,27_127,911.5635986328124,1178.7225341796875,-267.1589660644531
2017-10-07,27_73,15.12376880645752,15.555652618408203,-0.431883305311203
2017-10-14,27_73,16.24945640563965,15.266018867492676,0.9834363460540771
2017-10-21,27_73,18.3778133392334,14.9763765335083,3.4014346599578857
2017-10-28,27_73,21.91249084472656,14.686742782592772,7.225748062133789
2017-11-04,27_73,26.35207748413086,14.397101402282717,11.954974174499512
2017-11-11,27_73,30.38511276245117,14.107467651367188,16.277645111083984
2017-11-18,27_73,32.4722900390625,13.817825317382812,18.65446662902832
2017-11-25,27_73,31.634904861450195,13.528182983398438,18.106719970703125
2017-10-07,27_88,726.3369140625,646.2379150390625,80.0989761352539
2017-10-14,27_88,652.09814453125,645.3469848632812,6.751185894012451
2017-10-21,27_88,592.4366455078125,644.4560546875,-52.019439697265625
2017-10-28,27_88,556.6513671875,643.565185546875,-86.9137954711914
2017-11-04,27_88,545.103759765625,642.6741943359375,-97.57048797607422
2017-11-11,27_88,551.494384765625,641.7833251953125,-90.28890228271484
2017-11-18,27_88,567.2533569335938,640.8924560546875,-73.63906860351562
2017-11-25,27_88,585.7134399414062,640.00146484375,-54.28807830810547
2017-10-07,282_117,91.64740753173828,295.50738525390625,-203.8599853515625
2017-10-14,282_117,127.32438659667967,295.43658447265625,-168.11221313476562
2017-10-21,282_117,184.637939453125,295.36578369140625,-110.72784423828124
2017-10-28,282_117,264.8040771484375,295.29498291015625,-30.49091148376465
2017-11-04,282_117,359.9761962890625,295.22418212890625,64.75198364257812
2017-11-11,282_117,456.0420227050781,295.15338134765625,160.88861083984375
2017-11-18,282_117,539.278564453125,295.08258056640625,244.19598388671875
2017-11-25,282_117,603.6993408203125,295.0117492675781,308.6875915527344
2017-10-07,282_127,252.35784912109372,679.7625732421875,-427.4047546386719
2017-10-14,282_127,157.7054443359375,653.552978515625,-495.8475341796875
2017-10-21,282_127,74.50021362304688,627.343994140625,-552.84375
2017-10-28,282_127,25.53948974609375,601.1349487304688,-575.595458984375
2017-11-04,282_127,15.49676513671875,574.9259643554688,-559.42919921875
2017-11-11,282_127,30.801422119140625,548.71630859375,-517.9149169921875
2017-11-18,282_127,49.5411376953125,522.50732421875,-472.9661865234375
2017-11-25,282_127,55.10198974609375,496.2983093261719,-441.1963195800781
2017-10-07,282_73,67.4492416381836,43.23643493652344,24.21280670166016
2017-10-14,282_73,58.86444091796875,41.27240753173828,17.592029571533203
2017-10-21,282_73,49.89265441894531,39.30842590332031,10.58422565460205
2017-10-28,282_73,41.467552185058594,37.34439849853516,4.123156547546387
2017-11-04,282_73,33.43920135498047,35.38037109375,-1.9411710500717163
2017-11-11,282_73,25.08812713623047,33.416343688964844,-8.328216552734375
2017-11-18,282_73,15.989511489868164,31.45235824584961,-15.462846755981444
2017-11-25,282_73,6.69352912902832,29.488330841064453,-22.794801712036133
2017-10-07,282_88,338.9650573730469,321.3697509765625,17.595298767089844
2017-10-14,282_88,288.9318542480469,321.4459228515625,-32.514041900634766
2017-10-21,282_88,255.8681640625,321.5220947265625,-65.65393829345703
2017-10-28,282_88,244.0768280029297,321.5982666015625,-77.52143859863281
2017-11-04,282_88,250.53060913085935,321.6744384765625,-71.1438217163086
2017-11-11,282_88,267.5492553710937,321.7506103515625,-54.20134735107422
2017-11-18,282_88,286.87139892578125,321.8267822265625,-34.955379486083984
2017-11-25,282_88,303.115478515625,321.9029541015625,-18.787477493286133
2017-10-07,288_117,439.9259338378906,1157.5458984375,-717.6199340820312
2017-10-14,288_117,529.9631958007812,1156.9771728515625,-627.013916015625
2017-10-21,288_117,642.392822265625,1156.4083251953125,-514.0155029296875
2017-10-28,288_117,811.0911254882812,1155.8394775390625,-344.74835205078125
2017-11-04,288_117,1061.643798828125,1155.270751953125,-93.62694549560548
2017-11-11,288_117,1397.9346923828125,1154.701904296875,243.2328643798828
2017-11-18,288_117,1797.873291015625,1154.13330078125,643.739990234375
2017-11-25,288_117,2220.627197265625,1153.5643310546875,1067.0628662109375
2017-10-07,288_127,1490.58740234375,1792.272216796875,-301.6847839355469
2017-10-14,288_127,1302.62548828125,1739.496826171875,-436.8713989257813
2017-10-21,288_127,1107.047119140625,1686.7215576171875,-579.6744384765625
2017-10-28,288_127,978.7412109375,1633.947265625,-655.2061157226562
2017-11-04,288_127,961.3139038085938,1581.1719970703125,-619.8580932617188
2017-11-11,288_127,1050.977783203125,1528.3966064453125,-477.4189147949219
2017-11-18,288_127,1203.02587890625,1475.621337890625,-272.5953674316406
2017-11-25,288_127,1355.2403564453125,1422.845947265625,-67.60564422607422
2017-10-07,288_73,2.8618197441101074,16.67936897277832,-13.817549705505373
2017-10-14,288_73,-1.4387578964233398,15.70009994506836,-17.138858795166016
2017-10-21,288_73,-4.9066362380981445,14.720853805541992,-19.627490997314453
2017-10-28,288_73,-6.973269462585449,13.741584777832031,-20.714853286743164
2017-11-04,288_73,-7.596063137054443,12.762338638305664,-20.358400344848636
2017-11-11,288_73,-7.267868995666504,11.78306770324707,-19.05093765258789
2017-11-18,288_73,-6.799324035644531,10.803821563720703,-17.603145599365234
2017-11-25,288_73,-6.977355003356934,9.824551582336426,-16.80190658569336
2017-10-07,288_88,1024.88330078125,806.0248413085938,218.8585205078125
2017-10-14,288_88,900.7528686523438,806.2423095703125,94.51052856445312
2017-10-21,288_88,796.0293579101562,806.459716796875,-10.43038558959961
2017-10-28,288_88,728.6317138671875,806.67724609375,-78.04546356201172
2017-11-04,288_88,697.920654296875,806.8947143554688,-108.97400665283205
2017-11-11,288_88,689.22265625,807.1121826171875,-117.88958740234376
2017-11-18,288_88,684.0347900390625,807.3297119140625,-123.29492950439452
2017-11-25,288_88,670.55078125,807.547119140625,-136.99639892578125
2017-10-07,289_117,243.85968017578125,665.7523193359375,-421.8926086425781
2017-10-14,289_117,248.770263671875,665.6644287109375,-416.8941345214844
2017-10-21,289_117,252.82452392578125,665.5765380859375,-412.7519836425781
2017-10-28,289_117,295.8985595703125,665.4886474609375,-369.5901489257813
2017-11-04,289_117,410.0451354980469,665.4007568359375,-255.35565185546875
2017-11-11,289_117,601.652587890625,665.3128662109375,-63.66027069091797
2017-11-18,289_117,845.5096435546875,665.2249755859375,180.2846221923828
2017-11-25,289_117,1094.8062744140625,665.1370849609375,429.6692504882813
2017-10-07,289_127,711.8618774414062,854.37744140625,-142.5155487060547
2017-10-14,289_127,561.1925048828125,836.0293579101562,-274.8368530273437
2017-10-21,289_127,445.8283081054688,817.6818237304688,-371.853515625
2017-10-28,289_127,401.4148254394531,799.333740234375,-397.9189147949219
2017-11-04,289_127,430.6393127441406,780.9862060546875,-350.3468933105469
2017-11-11,289_127,506.6120300292969,762.638671875,-256.0266418457031
2017-11-18,289_127,588.3862915039062,744.2905883789062,-155.90428161621094
2017-11-25,289_127,640.4346923828125,725.9430541992188,-85.5083999633789
2017-10-07,289_73,82.88948059082031,89.22469329833984,-6.335211277008057
2017-10-14,289_73,68.5540771484375,87.79945373535156,-19.2453727722168
2017-10-21,289_73,59.3904914855957,86.3742446899414,-26.983753204345703
2017-10-28,289_73,54.45284652709961,84.94903564453125,-30.496187210083008
2017-11-04,289_73,50.66266250610352,83.52381896972656,-32.86116027832031
2017-11-11,289_73,44.86394882202149,82.09857940673828,-37.2346305847168
2017-11-18,289_73,35.65195846557617,80.67337036132812,-45.02141189575195
2017-11-25,289_73,24.057771682739254,79.24816131591797,-55.19038772583008
2017-10-07,289_88,284.7235412597656,234.13177490234372,50.59178161621094
2017-10-14,289_88,250.6602783203125,234.36285400390625,16.297428131103516
2017-10-21,289_88,223.31948852539065,234.59393310546875,-11.274450302124023
2017-10-28,289_88,207.896240234375,234.82501220703125,-26.92876243591309
2017-11-04,289_88,204.79608154296875,235.05609130859372,-30.26003074645996
2017-11-11,289_88,210.6835021972656,235.28717041015625,-24.603660583496094
2017-11-18,289_88,220.72137451171875,235.51824951171875,-14.796884536743164
2017-11-25,289_88,230.82644653320312,235.74932861328125,-4.922876358032227
2017-10-07,28_117,439.0783081054688,996.9694213867188,-557.89111328125
2017-10-14,28_117,602.0980834960938,996.6172485351562,-394.5191040039063
2017-10-21,28_117,790.9336547851562,996.26513671875,-205.3314666748047
2017-10-28,28_117,1008.4125366210938,995.9129028320312,12.499649047851562
2017-11-04,28_117,1251.47509765625,995.5608520507812,255.91433715820312
2017-11-11,28_117,1508.6973876953125,995.2086181640624,513.4888305664062
2017-11-18,28_117,1762.8775634765625,994.8564453125,768.02099609375
2017-11-25,28_117,1998.272705078125,994.5043334960938,1003.768310546875
2017-10-07,28_127,1626.2177734375,2043.5987548828125,-417.3810729980469
2017-10-14,28_127,1464.9151611328125,1985.4072265625,-520.4921264648438
2017-10-21,28_127,1316.88671875,1927.2158203125,-610.3290405273438
2017-10-28,28_127,1218.5,1869.0242919921875,-650.5242919921875
2017-11-04,28_127,1181.985595703125,1810.832763671875,-628.84716796875
2017-11-11,28_127,1193.3687744140625,1752.641357421875,-559.2725219726562
2017-11-18,28_127,1223.451904296875,1694.44970703125,-470.9978332519531
2017-11-25,28_127,1244.2725830078125,1636.259521484375,-391.9869384765625
2017-10-07,28_73,12.525458335876465,7.145520210266113,5.379939079284668
2017-10-14,28_73,8.113114356994629,6.842619895935059,1.2704951763153076
2017-10-21,28_73,4.409366607666016,6.539727210998535,-2.1303610801696777
2017-10-28,28_73,1.7067553997039795,6.2368268966674805,-4.53007173538208
2017-11-04,28_73,-0.2027220726013183,5.933926582336426,-6.136649131774902
2017-11-11,28_73,-1.7751693725585938,5.631026268005371,-7.406196117401123
2017-11-18,28_73,-3.3745689392089844,5.328134536743164,-8.702703475952148
2017-11-25,28_73,-5.027642250061035,5.025234222412109,-10.052876472473145
2017-10-07,28_88,805.398681640625,770.9910888671875,34.4075927734375
2017-10-14,28_88,725.26513671875,770.998291015625,-45.73321533203125
2017-10-21,28_88,669.47412109375,771.0054931640625,-101.5313949584961
2017-10-28,28_88,644.7584228515625,771.0126342773438,-126.25418090820312
2017-11-04,28_88,647.3008422851562,771.019775390625,-123.71892547607422
2017-11-11,28_88,666.6846923828125,771.0269775390625,-104.34230041503906
2017-11-18,28_88,691.782470703125,771.0341796875,-79.25167846679688
2017-11-25,28_88,715.6309814453125,771.041259765625,-55.410301208496094
2017-10-07,292_117,325.09149169921875,1179.68701171875,-854.5955810546875
2017-10-14,292_117,456.0110473632813,1178.9794921875,-722.9683837890625
2017-10-21,292_117,601.7342529296875,1178.2718505859375,-576.5375366210938
2017-10-28,292_117,799.584228515625,1177.564208984375,-377.9800109863281
2017-11-04,292_117,1084.5306396484375,1176.8565673828125,-92.32589721679688
2017-11-11,292_117,1470.7041015625,1176.14892578125,294.55517578125
2017-11-18,292_117,1942.14501953125,1175.4412841796875,766.7036743164062
2017-11-25,292_117,2457.712158203125,1174.7337646484375,1282.978515625
2017-10-07,292_127,1324.080078125,1783.5804443359375,-459.5003051757813
2017-10-14,292_127,1302.928466796875,1739.80224609375,-436.8738098144531
2017-10-21,292_127,1240.7880859375,1696.0250244140625,-455.2369079589844
2017-10-28,292_127,1175.923583984375,1652.246826171875,-476.3232421875
2017-11-04,292_127,1139.2418212890625,1608.468505859375,-469.2266845703125
2017-11-11,292_127,1141.98486328125,1564.6903076171875,-422.7054443359375
2017-11-18,292_127,1176.7943115234375,1520.9130859375,-344.1188049316406
2017-11-25,292_127,1228.799072265625,1477.1348876953125,-248.33575439453125
2017-10-07,292_73,196.4444274902344,159.20858764648438,37.2358512878418
2017-10-14,292_73,190.7705078125,154.15232849121094,36.61817169189453
2017-10-21,292_73,181.01608276367188,149.09619140625,31.91987419128418
2017-10-28,292_73,168.5886993408203,144.03994750976562,24.548757553100582
2017-11-04,292_73,154.87933349609375,138.98379516601562,15.895535469055176
2017-11-11,292_73,140.99131774902344,133.92755126953125,7.063762187957764
2017-11-18,292_73,127.72203826904295,128.8714141845703,-1.1493738889694214
2017-11-25,292_73,115.66053771972656,123.8151626586914,-8.154621124267578
2017-10-07,292_88,683.2227783203125,575.79638671875,107.42638397216795
2017-10-14,292_88,590.0250244140625,573.228271484375,16.79677963256836
2017-10-21,292_88,511.86663818359375,570.6600952148438,-58.793453216552734
2017-10-28,292_88,461.4181518554688,568.0919799804688,-106.67384338378906
2017-11-04,292_88,439.9382019042969,565.5238037109375,-125.58561706542967
2017-11-11,292_88,439.8559875488281,562.9556884765625,-123.09967803955078
2017-11-18,292_88,450.4544677734375,560.3875732421875,-109.93310546875
2017-11-25,292_88,463.60400390625,557.8193969726562,-94.21540069580078
2017-10-07,296_117,120.41051483154295,350.48455810546875,-230.07406616210935
2017-10-14,296_117,159.3668212890625,350.2814025878906,-190.9145965576172
2017-10-21,296_117,222.80979919433597,350.07818603515625,-127.2684097290039
2017-10-28,296_117,315.0419616699219,349.8750305175781,-34.83305358886719
2017-11-04,296_117,428.8780517578125,349.6718139648437,79.20620727539062
2017-11-11,296_117,547.488525390625,349.4686584472656,198.01986694335935
2017-11-18,296_117,651.7777099609375,349.2655029296875,302.5121765136719
2017-11-25,296_117,729.906494140625,349.0622863769531,380.8442077636719
2017-10-07,296_127,263.07550048828125,714.986572265625,-451.9110412597656
2017-10-14,296_127,122.73947143554688,686.1621704101562,-563.4227294921875
2017-10-21,296_127,9.516632080078123,657.3377685546875,-647.8211669921875
2017-10-28,296_127,-40.28387451171875,628.5128173828125,-668.7966918945312
2017-11-04,296_127,-22.31060791015625,599.6884155273438,-621.9990234375
2017-11-11,296_127,35.5955810546875,570.864013671875,-535.2684326171875
2017-11-18,296_127,90.16220092773438,542.0396728515625,-451.8774719238281
2017-11-25,296_127,106.57357788085938,513.2152709960938,-406.6417236328125
2017-10-07,296_73,63.13423156738281,42.71501159667969,20.41922187805176
2017-10-14,296_73,65.05144500732422,40.70942687988281,24.342018127441406
2017-10-21,296_73,66.30321502685547,38.70380401611328,27.59941291809082
2017-10-28,296_73,65.95455932617188,36.69817733764648,29.25638198852539
2017-11-04,296_73,62.97071075439453,34.692596435546875,28.27811813354492
2017-11-11,296_73,56.76094055175781,32.68696975708008,24.0739688873291
2017-11-18,296_73,47.623313903808594,30.68134307861328,16.941972732543945
2017-11-25,296_73,36.847843170166016,28.67571830749512,8.172124862670898
2017-10-07,296_88,316.81817626953125,316.946044921875,-0.1278657913208007
2017-10-14,296_88,266.62225341796875,316.7380676269531,-50.11580276489258
2017-10-21,296_88,233.740966796875,316.5301208496094,-82.78914642333984
2017-10-28,296_88,221.98309326171875,316.3221435546875,-94.33905029296876
2017-11-04,296_88,229.3825225830078,316.1141967773437,-86.73167419433594
2017-11-11,296_88,250.0165252685547,315.9062194824219,-65.88970947265625
2017-11-18,296_88,276.625,315.6982727050781,-39.07328414916992
2017-11-25,296_88,302.9273681640625,315.4903259277344,-12.56295680999756
2017-10-07,297_117,80.68156433105469,288.2305908203125,-207.54901123046875
2017-10-14,297_117,114.595947265625,287.6590576171875,-173.06307983398438
2017-10-21,297_117,170.3687286376953,287.08746337890625,-116.71875
2017-10-28,297_117,250.5847930908203,286.51593017578125,-35.93113708496094
2017-11-04,297_117,348.6942749023437,285.94439697265625,62.74986267089844
2017-11-11,297_117,450.7708740234375,285.37286376953125,165.39797973632812
2017-11-18,297_117,541.4533081054688,284.80133056640625,256.6519775390625
2017-11-25,297_117,611.4151611328125,284.229736328125,327.1854553222656
2017-10-07,297_127,507.5957336425781,776.2607421875,-268.6650085449219
2017-10-14,297_127,438.1636352539063,754.7459106445312,-316.582275390625
2017-10-21,297_127,381.1539306640625,733.2310791015625,-352.0770874023437
2017-10-28,297_127,356.33575439453125,711.7161865234375,-355.38043212890625
2017-11-04,297_127,365.10552978515625,690.2017822265625,-325.0962829589844
2017-11-11,297_127,390.5843505859375,668.6869506835938,-278.10260009765625
2017-11-18,297_127,408.091796875,647.172119140625,-239.08029174804688
2017-11-25,297_127,399.7430419921875,625.6572265625,-225.9141998291016
2017-10-07,297_73,1.7143739461898804,8.735127449035645,-7.020753383636475
2017-10-14,297_73,1.7028098106384275,8.45241928100586,-6.749609470367432
2017-10-21,297_73,2.090514659881592,8.169717788696289,-6.079203128814697
2017-10-28,297_73,2.4481911659240723,7.88701581954956,-5.438824653625488
2017-11-04,297_73,2.331770420074463,7.604308128356934,-5.272537708282471
2017-11-11,297_73,1.4906166791915894,7.321606159210205,-5.830989360809326
2017-11-18,297_73,0.0012629330158233,7.038898468017578,-7.037635326385498
2017-11-25,297_73,-1.7469336986541748,6.75619649887085,-8.503129959106445
2017-10-07,297_88,283.4279479980469,272.82391357421875,10.60405445098877
2017-10-14,297_88,240.48995971679688,272.33514404296875,-31.845191955566406
2017-10-21,297_88,213.8118438720703,271.846435546875,-58.03457260131836
2017-10-28,297_88,206.60882568359372,271.357666015625,-64.74884033203125
2017-11-04,297_88,214.77491760253903,270.86895751953125,-56.09401321411133
2017-11-11,297_88,229.87307739257807,270.38018798828125,-40.50710678100586
2017-11-18,297_88,243.64498901367188,269.8914489746094,-26.246450424194336
2017-11-25,297_88,251.79635620117188,269.4027099609375,-17.606340408325195
2017-10-07,298_117,90.20598602294922,216.37838745117188,-126.1724090576172
2017-10-14,298_117,121.15769958496094,216.1233062744141,-94.96561431884766
2017-10-21,298_117,159.72842407226562,215.8682098388672,-56.13978958129883
2017-10-28,298_117,208.8643035888672,215.6131134033203,-6.748801231384277
2017-11-04,298_117,268.19805908203125,215.3580474853516,52.84000396728516
2017-11-11,298_117,333.42193603515625,215.1029510498047,118.31897735595705
2017-11-18,298_117,397.8793029785156,214.8478546142578,183.0314483642578
2017-11-25,298_117,455.7021789550781,214.5927581787109,241.10943603515625
2017-10-07,298_127,416.8652648925781,610.034912109375,-193.16964721679688
2017-10-14,298_127,363.9426574707031,589.201416015625,-225.25875854492188
2017-10-21,298_127,290.91583251953125,568.367919921875,-277.4520874023437
2017-10-28,298_127,220.75668334960935,547.534423828125,-326.7777404785156
2017-11-04,298_127,173.76214599609375,526.700927734375,-352.93878173828125
2017-11-11,298_127,157.81796264648438,505.867431640625,-348.0494689941406
2017-11-18,298_127,166.40835571289062,485.033935546875,-318.6255798339844
2017-11-25,298_127,184.22853088378903,464.200439453125,-279.9718933105469
2017-10-07,298_73,43.460296630859375,13.173836708068848,30.28646278381348
2017-10-14,298_73,40.08372497558594,12.282681465148926,27.80104637145996
2017-10-21,298_73,33.77848434448242,11.391502380371094,22.38698387145996
2017-10-28,298_73,25.87450790405273,10.500323295593262,15.374184608459473
2017-11-04,298_73,17.841745376586914,9.60914421081543,8.2326021194458
2017-11-11,298_73,10.741409301757812,8.717988967895508,2.023420572280884
2017-11-18,298_73,4.965149879455566,7.826809883117676,-2.8616600036621094
2017-11-25,298_73,0.3348730802536011,6.9356303215026855,-6.600757122039795
2017-10-07,298_88,243.6835479736328,239.08663940429688,4.596913814544678
2017-10-14,298_88,210.8589782714844,239.0935211181641,-28.234546661376957
2017-10-21,298_88,186.55642700195312,239.1003875732422,-52.54397964477539
2017-10-28,298_88,175.0221710205078,239.1072540283203,-64.08509063720703
2017-11-04,298_88,176.7344207763672,239.1141357421875,-62.37971115112305
2017-11-11,298_88,188.75245666503903,239.1210021972656,-50.36853790283203
2017-11-18,298_88,206.116455078125,239.12786865234372,-33.01140213012695
2017-11-25,298_88,223.6729736328125,239.1347503662109,-15.46178150177002
2017-10-07,29_117,90.1957778930664,332.0149841308594,-241.8192138671875
2017-10-14,29_117,135.78582763671875,331.8726501464844,-196.08685302734372
2017-10-21,29_117,204.5743408203125,331.7303466796875,-127.15601348876952
2017-10-28,29_117,294.4078674316406,331.5880126953125,-37.180152893066406
2017-11-04,29_117,395.0116271972656,331.4457092285156,63.56593322753906
2017-11-11,29_117,491.339599609375,331.3034362792969,160.03616333007812
2017-11-18,29_117,570.14501953125,331.1611022949219,238.9838714599609
2017-11-25,29_117,626.8672485351562,331.018798828125,295.8484191894531
2017-10-07,29_127,355.3231811523437,519.4267578125,-164.10357666015625
2017-10-14,29_127,297.0835876464844,501.9947814941406,-204.91119384765625
2017-10-21,29_127,265.3124694824219,484.5631713867188,-219.2506866455078
2017-10-28,29_127,270.2331848144531,467.1311645507813,-196.8979949951172
2017-11-04,29_127,304.7016906738281,449.69921875,-144.99749755859375
2017-11-11,29_127,348.1919860839844,432.2672119140625,-84.0752182006836
2017-11-18,29_127,377.600341796875,414.8356018066406,-37.235260009765625
2017-11-25,29_127,379.18359375,397.4036254882813,-18.22003555297852
2017-10-07,29_73,3.8842077255249023,4.109816551208496,-0.22560915350914
2017-10-14,29_73,3.907273292541504,4.116398811340332,-0.2091255486011505
2017-10-21,29_73,4.0623779296875,4.122981071472168,-0.0606040731072425
2017-10-28,29_73,4.225913047790527,4.129565238952637,0.0963481590151786
2017-11-04,29_73,4.246070861816406,4.136147499084473,0.1099244281649589
2017-11-11,29_73,4.028775215148926,4.142730712890625,-0.1139556393027305
2017-11-18,29_73,3.596941947937012,4.149312973022461,-0.5523714423179626
2017-11-25,29_73,3.091221809387207,4.15589714050293,-1.0646753311157229
2017-10-07,29_88,288.0909423828125,296.8524780273437,-8.761533737182617
2017-10-14,29_88,255.23550415039065,296.61492919921875,-41.379425048828125
2017-10-21,29_88,234.38522338867188,296.3773803710937,-61.992164611816406
2017-10-28,29_88,226.63026428222656,296.13983154296875,-69.50957489013672
2017-11-04,29_88,228.2850341796875,295.9022827148437,-67.61726379394531
2017-11-11,29_88,233.52072143554688,295.66473388671875,-62.14403533935547
2017-11-18,29_88,237.60818481445312,295.4271850585937,-57.81902313232422
2017-11-25,29_88,239.18426513671875,295.18963623046875,-56.00537490844727
2017-10-07,2_117,145.85150146484375,264.0329895019531,-118.18148040771484
2017-10-14,2_117,172.08712768554688,263.77392578125,-91.68678283691406
2017-10-21,2_117,209.9985198974609,263.51483154296875,-53.51631927490234
2017-10-28,2_117,268.4678649902344,263.2557983398437,5.212079048156738
2017-11-04,2_117,348.290771484375,262.9967041015625,85.29405212402344
2017-11-11,2_117,440.1988830566406,262.7376403808594,177.4612579345703
2017-11-18,2_117,528.1248779296875,262.47857666015625,265.6463317871094
2017-11-25,2_117,596.4730224609375,262.2195129394531,334.2535705566406
2017-10-07,2_127,500.1499633789063,725.2742919921875,-225.12435913085935
2017-10-14,2_127,418.6105346679688,710.24853515625,-291.63800048828125
2017-10-21,2_127,377.4840393066406,695.2225341796875,-317.73846435546875
2017-10-28,2_127,394.1617736816406,680.196533203125,-286.03472900390625
2017-11-04,2_127,457.32330322265625,665.1705322265625,-207.84719848632807
2017-11-11,2_127,533.4884033203125,650.1448974609375,-116.65654754638672
2017-11-18,2_127,584.4968872070312,635.118896484375,-50.62202453613281
2017-11-25,2_127,586.7310791015625,620.0928955078125,-33.36183547973633
2017-10-07,2_73,10.707178115844728,13.415656089782717,-2.708477020263672
2017-10-14,2_73,8.90506649017334,12.208852767944336,-3.303785562515259
2017-10-21,2_73,8.692841529846191,11.00204849243164,-2.3092072010040283
2017-10-28,2_73,9.121005058288574,9.795215606689451,-0.6742109656333923
2017-11-04,2_73,8.53929328918457,8.588412284851074,-0.0491185188293457
2017-11-11,2_73,5.443372249603272,7.381608963012695,-1.9382368326187132
2017-11-18,2_73,-0.6863459348678589,6.174805641174316,-6.861151695251465
2017-11-25,2_73,-8.980364799499512,4.9680023193359375,-13.94836711883545
2017-10-07,2_88,246.9156951904297,283.6585998535156,-36.74290084838867
2017-10-14,2_88,206.9190673828125,283.0977783203125,-76.17872619628906
2017-10-21,2_88,182.6951141357422,282.5369873046875,-99.8418960571289
2017-10-28,2_88,174.1893310546875,281.9761962890625,-107.7868881225586
2017-11-04,2_88,176.5786895751953,281.4154052734375,-104.8367156982422
2017-11-11,2_88,183.71990966796875,280.8546142578125,-97.13471221923828
2017-11-18,2_88,191.53811645507807,280.2938232421875,-88.75570678710938
2017-11-25,2_88,199.6470947265625,279.7330322265625,-80.08592987060547
2017-10-07,300_117,30.38970947265625,77.48634338378906,-47.09663009643555
2017-10-14,300_117,41.71552276611328,77.46147918701172,-35.7459602355957
2017-10-21,300_117,56.21508407592773,77.4366226196289,-21.22153854370117
2017-10-28,300_117,74.2387466430664,77.41177368164062,-3.173031806945801
2017-11-04,300_117,94.9814682006836,77.38691711425781,17.59455108642578
2017-11-11,300_117,116.533203125,77.36206817626953,39.171142578125
2017-11-18,300_117,136.59417724609375,77.33721160888672,59.256961822509766
2017-11-25,300_117,153.5653839111328,77.3123550415039,76.2530288696289
2017-10-07,300_127,255.76675415039065,294.3793029785156,-38.61255645751953
2017-10-14,300_127,251.059814453125,288.2129821777344,-37.15316390991211
2017-10-21,300_127,236.16680908203125,282.0468139648437,-45.8800163269043
2017-10-28,300_127,216.931640625,275.8804931640625,-58.94886779785156
2017-11-04,300_127,200.877685546875,269.71435546875,-68.8366470336914
2017-11-11,300_127,193.563232421875,263.5481872558594,-69.98495483398438
2017-11-18,300_127,196.25408935546875,257.3818664550781,-61.12778091430664
2017-11-25,300_127,205.70477294921875,251.2156982421875,-45.51094818115234
2017-10-07,300_73,1.8705363273620603,2.7591681480407715,-0.8886321783065796
2017-10-14,300_73,1.6058955192565918,2.659058094024658,-1.0531624555587769
2017-10-21,300_73,1.0784063339233398,2.558945178985596,-1.4805392026901243
2017-10-28,300_73,0.4194560050964355,2.4588351249694824,-2.039379119873047
2017-11-04,300_73,-0.1524016857147216,2.358722686767578,-2.5111241340637207
2017-11-11,300_73,-0.44775390625,2.258610248565674,-2.706364154815674
2017-11-18,300_73,-0.4085080623626709,2.1584997177124023,-2.5670080184936523
2017-11-25,300_73,-0.1449086666107177,2.058387279510498,-2.203295946121216
2017-10-07,300_88,107.13548278808594,101.40631866455078,5.72916316986084
2017-10-14,300_88,91.19540405273438,101.44657135009766,-10.251161575317385
2017-10-21,300_88,79.45497131347656,101.48682403564452,-22.0318603515625
2017-10-28,300_88,75.34587097167969,101.52708435058594,-26.18120574951172
2017-11-04,300_88,79.29133605957031,101.56732940673828,-22.275991439819336
2017-11-11,300_88,88.71102905273438,101.60758209228516,-12.896550178527832
2017-11-18,300_88,99.31099700927734,101.64783477783205,-2.3368420600891118
2017-11-25,300_88,107.02347564697266,101.68809509277344,5.335386276245117
2017-10-07,301_117,52.113990783691406,147.10006713867188,-94.98607635498048
2017-10-14,301_117,64.64424896240234,147.1659393310547,-82.52169799804688
2017-10-21,301_117,83.47689819335938,147.23182678222656,-63.75492858886719
